id,label,parent
SE2321000222-0000417,Burträsk hälsocentral,Skellefteå kommun
SE2321000222-0000108,Byske hälsocentral,Skellefteå kommun
SE2321000222-0000291,Erikslids hälsocentral,Skellefteå kommun
SE2321000222-0000290,Heimdalls hälsocentral,Skellefteå kommun
SE2321000222-0000109,Kåge-Morö Backe hälsocentral,Skellefteå kommun
SE2321000222-0000365,Lövångers hälsocentral,Skellefteå kommun
SE2321000222-0000299,Ursviken hälsocentral,Skellefteå kommun
SE2321000222-0000100,Sorsele sjukstuga,Sorsele kommun
SE2321000222-0000294,Storumans sjukstuga,Storumans kommun
SE2321000222-0000295,Tärnaby sjukstuga,Storumans kommun
SE2321000222-0000104,Backens hälsocentral,Umeå kommun
SE2321000222-0255155,Capio hälsocentral Dragonen,Umeå kommun
SE2321000222-0255072,Citymottagningen Hälsocentral,Umeå kommun
SE2321000222-0000105,Ersboda hälsocentral,Umeå kommun
SE2321000222-0000103,Holmsunds hälsocentral,Umeå kommun
SE2321000222-0255068,Husläkarna Hälsocentral Umeå,Umeå kommun
SE2321000222-0000113,Hörnefors hälsocentral,Umeå kommun
SE2321000222-0000110,Mariehems hälsocentral,Umeå kommun
SE2321000222-0255071,Norrlandskliniken Hälsocentral,Umeå kommun
SE2321000222-0000111,Sävars hälsocentral,Umeå kommun
SE2321000222-0000112,Tegs Hälsocentral,Umeå kommun
SE2321000222-0000115,Ålidhems hälsocentral,Umeå kommun
SE2321000222-0241688,Vilhelmina sjukstuga,Vilhelmina kommun
SE2321000222-0000355,Vindelns hälsocentral,Vindelns kommun
SE2321000222-0000356,Vännäs hälsocentral,Vännäs kommun
SE2321000222-0000293,Åsele sjukstuga,Åsele kommun
SE2321000206-E00565,Johannesbergs vårdcentral,Härnösands kommun
SE2321000206-E00463,Södra Sundet hälsocentral,Härnösands kommun
SE2321000206-E00561,Öbacka vårdcentral,Härnösands kommun
SE2321000206-E00334,Höga kusten hälsocentral,Kramfors kommun
SE2321000206-E00620,Kramfors hälsocentral,Kramfors kommun
SE2321000206-E00340,Nylands hälsocentral,Kramfors kommun
SE2321000206-E00343,Sollefteå hälsocentralen,Sollefteå kommun
SE2321000206-E00690,Västra hälsocentral,Sollefteå kommun
SE2321000206-E01144,Alnö vårdcentral,Sundsvalls kommun
SE2321000206-E00327,Centrums hälsocentral,Sundsvalls kommun
SE2321000206-E00329,Gillebergets hälsocentral,Sundsvalls kommun
SE2321000206-E00330,Granlo hälsocentral,Sundsvalls kommun
SE2321000206-E00336,Lidens hälsocentral,Sundsvalls kommun
SE2321000206-E00338,Matfors hälsocentral,Sundsvalls kommun
SE2321000206-E00339,Nacksta hälsocentral,Sundsvalls kommun
SE2321000206-E00437,Njurunda vårdcentral,Sundsvalls kommun
SE2321000206-E00766,Premicare Ljustadalen,Sundsvalls kommun
SE2321000206-E00689,Sidsjö vårdcentral,Sundsvalls kommun
SE2321000206-E00928,St Olof vårdcentral,Sundsvalls kommun
SE2321000206-E00344,Stöde hälsocentral,Sundsvalls kommun
SE2321000206-E00929,Sundsvall vårdcentral,Sundsvalls kommun
SE2321000206-E00434,Söråker vårdcentral,Timrå kommun
SE2321000206-E00436,Timrå vårdcentral,Timrå kommun
SE2321000206-E00438,Fränsta Vårdcentral,Ånge kommun
SE2321000206-E00348,Ånge hälsocentral,Ånge kommun
SE2321000206-E00325,Ankarets hälsocentral,Örnsköldsviks kommun
SE2321000206-E00321,Bjästa hälsocentral,Örnsköldsviks kommun
SE2321000206-E00326,Bredbyns hälsocentral,Örnsköldsviks kommun
SE2321000206-E00328,Domsjö hälsocentral,Örnsköldsviks kommun
SE2321000206-E00577,Humanresurs hälsocentral,Örnsköldsviks kommun
SE2321000206-E00332,Husum & Trehörningsjö hälsoc,Örnsköldsviks kommun
SE2321000206-E00341,Själevads hälsocentral,Örnsköldsviks kommun
SE2321000172-2CBG,Grindberga vårdcentral,Arboga kommun
SE2321000172-2TB7,Åbågens Vårdcentral,Arboga kommun
SE2321000172-182S,Mitt Hjärta vårdcentral,Fagersta kommun
SE2321000172-182T,Hallstahammar-Kolbäck vårdcentral,Hallstahammars kommun
SE2321000172-32CD,Kungsörs Vårdcentral,Kungsörs kommun
SE2321000172-2ZPM,Achima Care vårdcentral Köping,Köpings kommun
SE2321000172-2CK4,Byjordens vårdcentral,Köpings kommun
SE2321000172-1830,Kolsva vårdcentral,Köpings kommun
SE2321000172-1831,Ullvi-Tuna vårdcentral,Köpings kommun
SE2321000172-1832,Norberg vårdcentral,Norbergs kommun
SE2321000172-1833,Achima Care Sala Vårdcentral,Sala kommun
SE2321000172-1834,Sala Väsby vårdcentral,Sala kommun
SE2321000172-1835,Skinnskatteberg vårdcentral,Skinnskattebergs kommun
SE2321000172-1BKW,Ängsgården vårdcentral,Surahammars kommun
SE2321000172-1BK1,Bäckby vårdcentral,Västerås kommun
SE2321000172-2CP6,Capio Vårdcentral Vallby,Västerås kommun
SE2321000172-1BKC,Capio Vårdcentral Västerås city,Västerås kommun
SE2321000172-1BKH,Citypraktiken,Västerås kommun
SE2321000172-1BK4,Hemdal vårdcentral,Västerås kommun
SE2321000172-1BK5,Herrgärdets vårdcentral,Västerås kommun
SE2321000172-1BKF,LäkarGruppen,Västerås kommun
SE2321000172-1BKD,Odensvi vårdcentral,Västerås kommun
SE2321000172-2NQ6,Oxbacken-Skultuna vårdcentral,Västerås kommun
SE2321000172-2CP4,Prima vårdcentral,Västerås kommun
SE2321000172-2CP5,Servicehälsan Västerås,Västerås kommun
SE2321000172-1BKB,Viksäng-Irsta vårdcentral,Västerås kommun
SE2321000172-2CRW,Önsta-Gryta vårdcentral,Västerås kommun
SE2321000131-E000000007517,Adina Hälsans Vårdcentral Nol,Ale kommun
SE2321000131-E000000007482,Bohuspraktiken,Ale kommun
SE2321000131-E000000004530,Närhälsan Älvängen vårdcentral,Ale kommun
SE2321000131-E000000007600,Nödinge Vårdcentral,Ale kommun
SE2321000131-E000000014507,Älvängens Läkarhus,Ale kommun
SE2321000131-E000000007506,Bräcke Diakoni Vårdcentralen Centrum,Alingsås kommun
SE2321000131-E000000014486,Medpro Clinic Noltorp Vårdcentral,Alingsås kommun
SE2321000131-E000000001690,Närhälsan Sollebrunn vårdcentral,Alingsås kommun
SE2321000131-E000000000433,Närhälsan Sörhaga vårdcentral,Alingsås kommun
SE2321000131-E000000000434,Närhälsan Ängabo vårdcentral,Alingsås kommun
SE2321000131-E000000007495,Nötkärnan Sävelången Familjeläkare o BVC,Alingsås kommun
SE2321000131-E000000004895,Närhälsan Bengtsfors vårdcentral,Bengtsfors kommun
SE2321000131-E000000004905,Närhälsan Bäckefors vårdcentral,Bengtsfors kommun
SE2321000131-E000000000420,Närhälsan Bollebygd vårdcentral,Bollebygds kommun
SE2321000131-E000000007503,Allékliniken Sleipner Vårdcentral,Borås kommun
SE2321000131-E000000014544,Borås Vårdcentral,Borås kommun
SE2321000131-E000000007508,Brämhults Vårdcentral,Borås kommun
SE2321000131-E000000008803,Cityläkarna Borås,Borås kommun
SE2321000131-E000000007509,Herkules Vårdcentral,Borås kommun
SE2321000131-E000000000419,Närhälsan Boda vårdcentral,Borås kommun
SE2321000131-E000000000421,Närhälsan Dalsjöfors vårdcentral,Borås kommun
SE2321000131-E000000000422,Närhälsan Fristad vårdcentral,Borås kommun
SE2321000131-E000000000423,Närhälsan Heimdal vårdcentral,Borås kommun
SE2321000131-E000000000424,Närhälsan Sandared vårdcentral,Borås kommun
SE2321000131-E000000000425,Närhälsan Sjöbo vårdcentral,Borås kommun
SE2321000131-E000000000426,Närhälsan Södra Torget vårdcentral,Borås kommun
SE2321000131-E000000000427,Närhälsan Trandared vårdcentral,Borås kommun
SE2321000131-E000000011952,Viskaforskliniken,Borås kommun
SE2321000131-E000000004897,Närhälsan Dals-Ed vårdcentral,Dals-Eds kommun
SE2321000131-E000000000553,Närhälsan Nossebro vårdcentral,Essunga kommun
SE2321000131-E000000007573,Bräcke Diakoni Vårdcentralen Centralhälsan,Falköpings kommun
SE2321000131-E000000000456,Närhälsan Mösseberg vårdcentral,Falköpings kommun
SE2321000131-E000000000454,Närhälsan Oden vårdcentral,Falköpings kommun
SE2321000131-E000000000457,Närhälsan Stenstorp vårdcentral,Falköpings kommun
SE2321000131-E000000004901,Närhälsan Färgelanda vårdcentral,Färgelanda kommun
SE2321000131-E000000007577,Capio Vårdcentral Grästorp,Grästorps kommun
SE2321000131-E000000002609,Närhälsan Gullspång vårdcentral,Gullspångs kommun
SE2321000131-E000000007700,Skagerns Vård- och Hälsoenhet,Gullspångs kommun
SE2321000131-E000000007635,Capio Läkarhus Angered,Göteborgs kommun
SE2321000131-E000000007603,Capio Läkarhus Kvillebäcken,Göteborgs kommun
SE2321000131-E000000007615,Capio Läkarhus Selma,Göteborgs kommun
SE2321000131-E000000007619,Capio Vårdcentral Amhult,Göteborgs kommun
SE2321000131-E000000007659,Capio Vårdcentral Axess,Göteborgs kommun
SE2321000131-E000000007652,Capio Vårdcentral Gårda,Göteborgs kommun
SE2321000131-E000000007666,Capio Vårdcentral Hovås,Göteborgs kommun
SE2321000131-E000000007620,Capio Vårdcentral Lundby,Göteborgs kommun
SE2321000131-E000000007646,Din klinik,Göteborgs kommun
SE2321000131-E000000014534,Distriktsläkarna Kviberg Vårdcentral och BVC,Göteborgs kommun
SE2321000131-E000000007642,Familjehälsan Vårdcentral,Göteborgs kommun
SE2321000131-E000000013547,Gårdsten Vårdcentral,Göteborgs kommun
SE2321000131-E000000007613,Johannesvården VC och BVC,Göteborgs kommun
SE2321000131-E000000007675,Kungsportsläkarna,Göteborgs kommun
SE2321000131-E000000007680,Kvarterskliniken Husaren,Göteborgs kommun
SE2321000131-E000000007672,Kvarterskliniken Lorensberg,Göteborgs kommun
SE2321000131-E000000014695,Läkarhus Kyrkbyn,Göteborgs kommun
SE2321000131-E000000007650,Nya vårdcentralen Kortedala Torg,Göteborgs kommun
SE2321000131-E000000006727,Närhälsan Angered vårdcentral,Göteborgs kommun
SE2321000131-E000000006738,Närhälsan Askim vårdcentral,Göteborgs kommun
SE2321000131-E000000000310,Närhälsan Backa vårdcentral,Göteborgs kommun
SE2321000131-E000000001655,Närhälsan Biskopsgården vårdcentral,Göteborgs kommun
SE2321000131-E000000001708,Närhälsan Bjurslätt vårdcentral,Göteborgs kommun
SE2321000131-E000000001638,Närhälsan Björkekärr vårdcentral,Göteborgs kommun
SE2321000131-E000000000312,Närhälsan Brämaregården vårdcentral,Göteborgs kommun
SE2321000131-E000000000313,Närhälsan Ekmanska vårdcentral,Göteborgs kommun
SE2321000131-E000000008388,Närhälsan Eriksberg vårdcentral,Göteborgs kommun
SE2321000131-E000000006736,Närhälsan Frölunda vårdcentral,Göteborgs kommun
SE2321000131-E000000005063,Närhälsan Gamlestadstorget VC,Göteborgs kommun
SE2321000131-E000000000316,Närhälsan Gibraltargatan vårdcentral,Göteborgs kommun
SE2321000131-E000000006731,Närhälsan Hjällbo vårdcentral,Göteborgs kommun
SE2321000131-E000000006737,Närhälsan Högsbo vårdcentral,Göteborgs kommun
SE2321000131-E000000000320,Närhälsan Kungshöjd vårdcentral,Göteborgs kommun
SE2321000131-E000000006740,Närhälsan Kungssten vårdcentral,Göteborgs kommun
SE2321000131-E000000000329,Närhälsan Kärra vårdcentral,Göteborgs kommun
SE2321000131-E000000006726,Närhälsan Lövgärdet vårdcentral,Göteborgs kommun
SE2321000131-E000000000712,Närhälsan Majorna vårdcentral,Göteborgs kommun
SE2321000131-E000000000324,Närhälsan Masthugget vårdcentral,Göteborgs kommun
SE2321000131-E000000000380,Närhälsan Olskroken vårdcentral,Göteborgs kommun
SE2321000131-E000000006713,Närhälsan Opaltorget vårdcentral,Göteborgs kommun
SE2321000131-E000000000321,Närhälsan Sannegården vårdcentral,Göteborgs kommun
SE2321000131-E000000000328,Närhälsan Slottsskogen vårdcentral,Göteborgs kommun
SE2321000131-E000000006741,Närhälsan Styrsö vårdcentral,Göteborgs kommun
SE2321000131-E000000007248,Närhälsan Torpavallen vårdcentral,Göteborgs kommun
SE2321000131-E000000000326,Närhälsan Torslanda vårdcentral,Göteborgs kommun
SE2321000131-E000000000327,Närhälsan Tuve vårdcentral,Göteborgs kommun
SE2321000131-E000000014785,Nötkärnan Bergsjön Vårdcentral och BVC,Göteborgs kommun
SE2321000131-E000000007631,Nötkärnan Friskväderstorget Vårdcentral och BVC,Göteborgs kommun
SE2321000131-E000000007636,Nötkärnan Hovås Askim Familjeläkare och BVC,Göteborgs kommun
SE2321000131-E000000007639,Nötkärnan Kortedala Vårdcentral och BVC,Göteborgs kommun
SE2321000131-E000000007638,Nötkärnan Masthugget Familjeläkare och BVC,Göteborgs kommun
SE2321000131-E000000010009,Omtanken Vårdcentral Frölunda Torg,Göteborgs kommun
SE2321000131-E000000007645,Omtanken Vårdcentral Grimmered,Göteborgs kommun
SE2321000131-E000000007628,Omtanken Vårdcentral Järnhälsan,Göteborgs kommun
SE2321000131-E000000007644,Omtanken Vårdcentral Landala,Göteborgs kommun
SE2321000131-E000000011825,Omtanken Vårdcentral Majorna,Göteborgs kommun
SE2321000131-E000000007630,Plus7 Vårdcentralen,Göteborgs kommun
SE2321000131-E000000012582,Ugglans vårdcentral Fredriksdal,Göteborgs kommun
SE2321000131-E000000007623,Vårdcentralen Carlanderska,Göteborgs kommun
SE2321000131-E000000007597,Vårdcentralen Läkarhuset,Göteborgs kommun
SE2321000131-E000000007643,Wästerläkarna,Göteborgs kommun
SE2321000131-E000000012906,Wästerläkarna Redegatan,Göteborgs kommun
SE2321000131-E000000000486,Närhälsan Götene vårdcentral,Götene kommun
SE2321000131-E000000001689,Närhälsan Herrljunga vårdcentral,Herrljunga kommun
SE2321000131-E000000007595,Hälsocentralen Hjo,Hjo kommun
SE2321000131-E000000000465,Närhälsan Hjo vårdcentral,Hjo kommun
SE2321000131-E000000010615,Crama Vårdcentral,Härryda kommun
SE2321000131-E000000004576,Närhälsan Hindås vårdcentral,Härryda kommun
SE2321000131-E000000004575,Närhälsan Landvetter vårdcentral,Härryda kommun
SE2321000131-E000000004574,Närhälsan Mölnlycke vårdcentral,Härryda kommun
SE2321000131-E000000014971,Rävlanda Vårdcentral,Härryda kommun
SE2321000131-E000000014497,Ugglans Vårdcentral Landvetter,Härryda kommun
SE2321000131-E000000002615,Närhälsan Karlsborg vårdcentral,Karlsborgs kommun
SE2321000131-E000000007572,Centrumpraktiken Kungälv,Kungälvs kommun
SE2321000131-E000000005568,Närhälsan Kongahälla vårdcentral,Kungälvs kommun
SE2321000131-E000000005569,Närhälsan Solgärde vårdcentral,Kungälvs kommun
SE2321000131-E000000007609,Vårdcentralen Kusten,Kungälvs kommun
SE2321000131-E000000012182,Din Vårdcentral i Lerum,Lerums kommun
SE2321000131-E000000000429,Närhälsan Floda vårdcentral,Lerums kommun
SE2321000131-E000000000430,Närhälsan Gråbo vårdcentral,Lerums kommun
SE2321000131-E000000000431,Närhälsan Lerum vårdcentral,Lerums kommun
SE2321000131-E000000008850,Hamnstadens Vårdcentral,Lidköpings kommun
SE2321000131-E000000000459,Närhälsan Guldvingen vårdcentral,Lidköpings kommun
SE2321000131-E000000000458,Närhälsan Ågårdsskogen vårdcentral,Lidköpings kommun
SE2321000131-E000000011816,Capio Läkarhus Lödöse,Lilla Edets kommun
SE2321000131-E000000014472,Medpro Clinic Lilla Edet Vårdcentral,Lilla Edets kommun
SE2321000131-E000000007497,Capio Läkarhus Lysekil,Lysekils kommun
SE2321000131-E000000004944,Närhälsan Lysekil vårdcentral,Lysekils kommun
SE2321000131-E000000007323,Närhälsan Mariestad vårdcentral,Mariestads kommun
SE2321000131-E000000007605,Unicare Vårdcentral Mariestad,Mariestads kommun
SE2321000131-E000000000437,Närhälsan Horred vårdcentral,Marks kommun
SE2321000131-E000000000438,Närhälsan Kinna vårdcentral,Marks kommun
SE2321000131-E000000000439,Närhälsan Skene vårdcentral,Marks kommun
SE2321000131-E000000014974,Sätila Vårdcentral,Marks kommun
SE2321000131-E000000004899,Närhälsan Mellerud vårdcentral,Melleruds kommun
SE2321000131-E000000004951,Närhälsan Munkedal vårdcentral,Munkedals kommun
SE2321000131-E000000007496,Capio Vårdcentral Mölndal,Mölndals kommun
SE2321000131-E000000007561,Läkargruppen Mölndalsbro,Mölndals kommun
SE2321000131-E000000000213,Närhälsan Krokslätt vårdcentral,Mölndals kommun
SE2321000131-E000000000214,Närhälsan Lindome vårdcentral,Mölndals kommun
SE2321000131-E000000007501,Nötkärnan Kållered Famläkare och BVC,Mölndals kommun
SE2321000131-E000000015019,Omtanken Vårdcentral Kållered,Mölndals kommun
SE2321000131-E000000007518,Omtanken Vårdcentral Pedagogen Park,Mölndals kommun
SE2321000131-E000000011951,Omtanken Vårdcentral Åby,Mölndals kommun
SE2321000131-E000000007629,Capio Vårdcentral Orust,Orusts kommun
SE2321000131-E000000007627,Capio Vårdcentral Sävedalen,Partille kommun
SE2321000131-E000000004567,Närhälsan Furulund vårdcentral,Partille kommun
SE2321000131-E000000000269,Närhälsan Partille vårdcentral,Partille kommun
SE2321000131-E000000007520,Sävedalens Vårdcentral och BVC,Partille kommun
SE2321000131-E000000007499,Bräcke Diakoni VC Vilan Skara,Skara kommun
SE2321000131-E000000011944,Bräcke Diakoni Vårdcentralen Malmen,Skara kommun
SE2321000131-E000000013859,Allemanshälsan vårdcentral - Lunden,Skövde kommun
SE2321000131-E000000014943,Allemanshälsans vårdcentral - City,Skövde kommun
SE2321000131-E000000000461,Närhälsan Billingen vårdcentral,Skövde kommun
SE2321000131-E000000000462,Närhälsan Hentorp vårdcentral,Skövde kommun
SE2321000131-E000000000463,Närhälsan Norrmalm vårdcentral,Skövde kommun
SE2321000131-E000000002624,Närhälsan Södra Ryd vårdcentral,Skövde kommun
SE2321000131-E000000000552,Närhälsan Tidan vårdcentral,Skövde kommun
SE2321000131-E000000007586,Vårdcentralen Centrum Skövde,Skövde kommun
SE2321000131-E000000005019,Närhälsan Kungshamn vårdcentral,Sotenäs kommun
SE2321000131-E000000007685,Sotenäs Vårdcentral i Hunnebostrand,Sotenäs kommun
SE2321000131-E000000007519,Capio Läkarhus Stenungsund,Stenungsunds kommun
SE2321000131-E000000000216,Närhälsan Stenungsund vårdcentral,Stenungsunds kommun
SE2321000131-E000000005470,Närhälsan Stora Höga vårdcentral,Stenungsunds kommun
SE2321000131-E000000010548,Capio Vårdcentral Strömstad,Strömstads kommun
SE2321000131-E000000007622,Vårdcentralen Bohuslinden,Strömstads kommun
SE2321000131-E000000000441,Närhälsan Svenljunga vårdcentral,Svenljunga kommun
SE2321000131-E000000007626,Kvarterskliniken Tanum,Tanums kommun
SE2321000131-E000000005926,Närhälsan Fjällbacka vårdcentral,Tanums kommun
SE2321000131-E000000005013,Närhälsan Tanumshede vårdcentral,Tanums kommun
SE2321000131-E000000010353,Hälsocentralen i Tibro,Tibro kommun
SE2321000131-E000000000464,Närhälsan Tibro vårdcentral,Tibro kommun
SE2321000131-E000000000466,Närhälsan Tidaholm vårdcentral,Tidaholms kommun
SE2321000131-E000000009325,Capio Läkarhus Almö,Tjörns kommun
SE2321000131-E000000005514,Närhälsan Tjörn vårdcentral,Tjörns kommun
SE2321000131-E000000000443,Närhälsan Tranemo vårdcentral,Tranemo kommun
SE2321000131-E000000012552,Tranehälsan,Tranemo kommun
SE2321000131-E000000007513,Capio Läkarhus Hjortmossen,Trollhättans kommun
SE2321000131-E000000011794,Kronogården Vårdcentral,Trollhättans kommun
SE2321000131-E000000007505,Maria Alberts Vårdcentral,Trollhättans kommun
SE2321000131-E000000014519,Medpro Clinic Stavre Vårdcentral,Trollhättans kommun
SE2321000131-E000000000536,Närhälsan Källstorp vårdcentral,Trollhättans kommun
SE2321000131-E000000000535,Närhälsan Sylte vårdcentral,Trollhättans kommun
SE2321000131-E000000007500,Primapraktiken,Trollhättans kommun
SE2321000131-E000000001665,Närhälsan Töreboda vårdcentral,Töreboda kommun
SE2321000131-E000000007687,Achima Care Uddevalla vårdcentral,Uddevalla kommun
SE2321000131-E000000001652,Närhälsan Dagson vårdcentral,Uddevalla kommun
SE2321000131-E000000000538,Närhälsan Dalaberg vårdcentral,Uddevalla kommun
SE2321000131-E000000000539,Närhälsan Herrestad vårdcentral,Uddevalla kommun
SE2321000131-E000000000541,Närhälsan Ljungskile vårdcentral,Uddevalla kommun
SE2321000131-E000000000540,Närhälsan Skogslyckan vårdcentral,Uddevalla kommun
SE2321000131-E000000007514,Vårdcentralen Silentzvägen,Uddevalla kommun
SE2321000131-E000000008644,HälsoBrunnen Vårdcentral,Ulricehamns kommun
SE2321000131-E000000000444,Närhälsan Ulricehamn vårdcentral,Ulricehamns kommun
SE2321000131-E000000000489,Närhälsan Vara vårdcentral,Vara kommun
SE2321000131-E000000014471,Medpro Clinic Brålanda-Torpa Vårdcentral,Vänersborgs kommun
SE2321000131-E000000000545,Närhälsan Vargön vårdcentral,Vänersborgs kommun
SE2321000131-E000000000543,Närhälsan Vänerparken vårdcentral,Vänersborgs kommun
SE2321000131-E000000007570,Vårdcentralen Nordstan,Vänersborgs kommun
SE2321000131-E000000001691,Närhälsan Vårgårda vårdcentral,Vårgårda kommun
SE2321000131-E000000014965,Medpro Clinic Åmål Vårdcentral,Åmåls kommun
SE2321000131-E000000007571,Hönö Vårdcentral,Öckerö kommun
SE2321000131-E000000005543,Närhälsan Öckerö vårdcentral,Öckerö kommun
SE2321000164-7381037595046,Askersunds vårdcentral,Askersunds kommun
SE2321000164-7381037595084,Pilgårdens vårdcentral,Degerfors kommun
SE2321000164-7381037595039,Hallsbergs vårdcentral,Hallsbergs kommun
SE2321000164-7381037595886,Pålsboda vårdcentral AB,Hallsbergs kommun
SE2321000164-7381037595206,Hällefors vårdcentral,Hällefors kommun
SE2321000164-7381037595077,Baggängens vårdcentral,Karlskoga kommun
SE2321000164-7381037595060,Brickegårdens vårdcentral,Karlskoga kommun
SE2321000164-7381037595053,Karolina vårdcentral,Karlskoga kommun
SE2321000164-7381037595008,Kumla vårdcentral,Kumla kommun
SE2321000164-7381037595091,Laxå vårdcentral,Laxå kommun
SE2321000164-7381037594971,Capio Vårdcentral Lekeberg,Lekebergs kommun
SE2321000164-7381037599617,Freja vårdcentral,Lindesbergs kommun
SE2321000164-7381037595107,Lindesbergs vårdcentral,Lindesbergs kommun
SE2321000164-7381037595244,Storå vårdcentral,Lindesbergs kommun
SE2321000164-7381037595237,Kopparbergs vårdcentral,Ljusnarsbergs kommun
SE2321000164-7381037595176,Nora vårdcentral,Nora kommun
SE2321000164-7381037594780,Adolfsbergs vårdcentral,Örebro kommun
SE2321000164-7381037594797,Brickebackens vårdcentral,Örebro kommun
SE2321000164-7381037594803,Capio Vårdcentral Haga,Örebro kommun
SE2321000164-7381037594919,Karla vårdcentral,Örebro kommun
SE2321000164-7381037594957,Lillåns vårdcentral,Örebro kommun
SE2321000164-7381037594964,Mikaeli vårdcentral,Örebro kommun
SE2321000164-7381037594988,Odensbackens vårdcentral,Örebro kommun
SE2321000164-7381037594841,Olaus Petri vårdcentral,Örebro kommun
SE2321000164-7381037594872,Skebäcks vårdcentral,Örebro kommun
SE2321000164-7381037594889,Tybble vårdcentral,Örebro kommun
SE2321000164-7381037594896,Varberga vårdcentral,Örebro kommun
SE2321000164-7381037594902,Vivalla vårdcentral,Örebro kommun
SE2321000164-7381037598054,Ängens vårdcentral,Örebro kommun
SE2321000040-5K19,Vårdcentralen Boxholm,Boxholms kommun
SE2321000040-5CB6,Vårdcentralen Finspång,Finspångs kommun
SE2321000040-4G0X,Vårdcentralen Kisa,Kinda kommun
SE2321000040-7KK0,Trädgårdstorgets Vårdcentral Praktikertjänst,Linköpings kommun
SE2321000040-5C56,Vårdcentralen Berga Linköping,Linköpings kommun
SE2321000040-4FZK,Vårdcentralen Ekholmen Linköping,Linköpings kommun
SE2321000040-5B78,Vårdcentralen Johannelund Linköping,Linköpings kommun
SE2321000040-4FZ2,Vårdcentralen Kungsgatan Linköping,Linköpings kommun
SE2321000040-4FXX,Vårdcentralen Kärna Linköping,Linköpings kommun
SE2321000040-4G0L,Vårdcentralen Lambohov Linköping,Linköpings kommun
SE2321000040-4G3P,Vårdcentralen Linghem Linköping,Linköpings kommun
SE2321000040-4G0B,Vårdcentralen Ljungsbro Linköping,Linköpings kommun
SE2321000040-4N4M,Vårdcentralen Nygatan Linköping,Linköpings kommun
SE2321000040-4FZF,Vårdcentralen Ryd Linköping,Linköpings kommun
SE2321000040-4G05,Vårdcentralen Skäggetorp Linköping,Linköpings kommun
SE2321000040-4G03,Vårdcentralen Tannefors Linköping,Linköpings kommun
SE2321000040-4FXJ,Vårdcentralen Valla Linköping,Linköpings kommun
SE2321000040-4G0S,Vårdcentralen Mantorp,Mjölby kommun
SE2321000040-4FZ6,Vårdcentralen Mjölby,Mjölby kommun
SE2321000040-4FZ8,Vårdcentralen Skänninge,Mjölby kommun
SE2321000040-4G0Q,Vårdcentralen Borensberg,Motala kommun
SE2321000040-4FXQ,Vårdcentralen Brinken Motala,Motala kommun
SE2321000040-4G0G,Vårdcentralen Lyckorna Motala,Motala kommun
SE2321000040-4FZ4,Vårdcentralen Marieberg Motala,Motala kommun
SE2321000040-6VRX,Helsa vårdcentral Kneippen,Norrköpings kommun
SE2321000040-6VRZ,Helsa vårdcentral Skarptorp,Norrköpings kommun
SE2321000040-6VJM,Helsa vårdcentral Spiran,Norrköpings kommun
SE2321000040-6VS0,Helsa vårdcentral Vilbergen,Norrköpings kommun
SE2321000040-6VS1,Helsa vårdcentral Östertull,Norrköpings kommun
SE2321000040-775L,Vårdcentral Mirum,Norrköpings kommun
SE2321000040-4FJH,Vårdcentralen Cityhälsan Centrum,Norrköpings kommun
SE2321000040-4FJ7,Vårdcentralen Cityhälsan Norr,Norrköpings kommun
SE2321000040-4FJF,Vårdcentralen Cityhälsan Söder,Norrköpings kommun
SE2321000040-4FJ9,Vårdcentralen Kolmården,Norrköpings kommun
SE2321000040-4FHZ,Vårdcentralen Skärblacka,Norrköpings kommun
SE2321000040-4FJ3,Vårdcentralen Vikbolandet,Norrköpings kommun
SE2321000040-4FJ1,Vårdcentralen Åby,Norrköpings kommun
SE2321000040-64G2,Vårdcentralen Geria Söderköping,Söderköpings kommun
SE2321000040-4G07,Vårdcentralen Vadstena,Vadstena kommun
SE2321000040-4FJC,Vårdcentralen Valdemarsvik,Valdemarsviks kommun
SE2321000040-4FG4,Vårdcentralen Österbymo,Ydre kommun
SE2321000040-4FZB,Vårdcentralen Åtvidaberg,Åtvidabergs kommun
SE2321000040-4G0N,Vårdcentralen Ödeshög,Ödeshögs kommun
